uriproposicao;codtema;tema;relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619256;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619256;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619257;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619257;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619257;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619259;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619259;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619266;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619266;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619266;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619273;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619273;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619274;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619276;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619276;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619276;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619289;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619289;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619289;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619290;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619290;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619298;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619298;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619298;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619301;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619310;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619310;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619323;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619323;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619325;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619325;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619325;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619357;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619357;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619357;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619357;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619392;54;Energia, Recursos Hídricos e Minerais;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619602;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619602;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619604;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619604;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619833;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619833;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619784;76;Direito e Justiça;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619784;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619787;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619787;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619790;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619790;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619794;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619794;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619794;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619799;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619799;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619800;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619800;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619800;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619801;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619801;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619811;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619811;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619812;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619812;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619816;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619816;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619819;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619819;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619821;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619821;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620025;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620025;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619826;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619826;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619840;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619840;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619846;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619846;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619853;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619853;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619882;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619882;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619893;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619901;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619901;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619902;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619903;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619904;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619904;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619904;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619905;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619905;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619905;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619907;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619907;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619907;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619909;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619909;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619909;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619909;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619911;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619911;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619911;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619913;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619913;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619913;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619914;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619914;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619914;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619984;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619984;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619988;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619988;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619988;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619975;53;Processo Legislativo e Atuação Parlamentar;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619990;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619990;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619990;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619993;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619993;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619995;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619995;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619995;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619995;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620000;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620000;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620001;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620001;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620001;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620002;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620003;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620004;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620004;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620004;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620004;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620006;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620007;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620008;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620008;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620008;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620009;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620009;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620009;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620010;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620010;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620010;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620016;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620016;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620017;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620017;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620017;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620017;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620019;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620019;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620020;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620020;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620022;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620022;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620023;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620023;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620026;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620027;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620031;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620031;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620044;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620044;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620060;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620061;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620082;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620082;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620082;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620084;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620084;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620087;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620087;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620089;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620089;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620091;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620091;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620091;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620099;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620099;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620099;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620100;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620100;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620105;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620105;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620106;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620106;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620106;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620115;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620122;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620127;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620127;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620128;57;Defesa e Segurança;0
