 ano_dados | id_deputado |                        nome                         |         eixo_maior          | votos_sim | votos_nao | abstencoes | votos_total 
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Internacional               |         2 |         1 |          0 |           3
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Seguranca                   |         2 |         5 |          0 |           7
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Seguranca                   |         1 |         1 |          0 |           2
      2023 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Social                      |        14 |        19 |          0 |          33
      2026 |      220694 | RICARDO MAIA CHAVES DE SOUZA                        | Social                      |         1 |         1 |          0 |           2
      2023 |      221329 | RICARDO MARTINS DAVID                               | Ambiental e energetico      |         2 |         2 |          0 |           4
      2026 |      221329 | RICARDO MARTINS DAVID                               | Ambiental e energetico      |         1 |         3 |          0 |           4
      2023 |      221329 | RICARDO MARTINS DAVID                               | Cultura e sociedade         |         1 |         0 |          0 |           1
      2026 |      221329 | RICARDO MARTINS DAVID                               | Cultura e sociedade         |         3 |         1 |          0 |           4
      2023 |      221329 | RICARDO MARTINS DAVID                               | Economico                   |        14 |        20 |          0 |          34
      2026 |      221329 | RICARDO MARTINS DAVID                               | Economico                   |         2 |         5 |          0 |           7
      2023 |      221329 | RICARDO MARTINS DAVID                               | Infraestrutura e tecnologia |         6 |         7 |          0 |          13
      2026 |      221329 | RICARDO MARTINS DAVID                               | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      221329 | RICARDO MARTINS DAVID                               | Institucional e juridico    |        16 |         9 |          0 |          25
      2026 |      221329 | RICARDO MARTINS DAVID                               | Institucional e juridico    |         1 |         0 |          0 |           1
      2023 |      221329 | RICARDO MARTINS DAVID                               | Internacional               |         1 |         7 |          0 |           8
      2026 |      221329 | RICARDO MARTINS DAVID                               | Internacional               |         1 |         1 |          0 |           2
      2023 |      221329 | RICARDO MARTINS DAVID                               | Seguranca                   |         1 |         3 |          0 |           4
      2026 |      221329 | RICARDO MARTINS DAVID                               | Seguranca                   |         0 |         1 |          0 |           1
      2023 |      221329 | RICARDO MARTINS DAVID                               | Social                      |         4 |         1 |          0 |           5
      2026 |      221329 | RICARDO MARTINS DAVID                               | Social                      |         1 |         2 |          0 |           3
      2023 |      204362 | RICARDO ZANATTA GUIDI                               | Ambiental e energetico      |         1 |         2 |          0 |           3
      2024 |      204362 | RICARDO ZANATTA GUIDI                               | Ambiental e energetico      |         0 |         1 |          0 |           1
      2026 |      204362 | RICARDO ZANATTA GUIDI                               | Ambiental e energetico      |         5 |         1 |          0 |           6
      2023 |      204362 | RICARDO ZANATTA GUIDI                               | Cultura e sociedade         |         1 |         3 |          0 |           4
      2026 |      204362 | RICARDO ZANATTA GUIDI                               | Cultura e sociedade         |         2 |         2 |          0 |           4
      2023 |      204362 | RICARDO ZANATTA GUIDI                               | Economico                   |         7 |         8 |          0 |          15
      2024 |      204362 | RICARDO ZANATTA GUIDI                               | Economico                   |         0 |         1 |          0 |           1
      2026 |      204362 | RICARDO ZANATTA GUIDI                               | Economico                   |         6 |         3 |          0 |           9
      2023 |      204362 | RICARDO ZANATTA GUIDI                               | Infraestrutura e tecnologia |         4 |         2 |          0 |           6
      2026 |      204362 | RICARDO ZANATTA GUIDI                               | Infraestrutura e tecnologia |         0 |         1 |          0 |           1
      2023 |      204362 | RICARDO ZANATTA GUIDI                               | Institucional e juridico    |        10 |        10 |          0 |          20
      2026 |      204362 | RICARDO ZANATTA GUIDI                               | Institucional e juridico    |         1 |         1 |          0 |           2
      2026 |      204362 | RICARDO ZANATTA GUIDI                               | Internacional               |         0 |         2 |          0 |           2
      2024 |      204362 | RICARDO ZANATTA GUIDI                               | Seguranca                   |         0 |         1 |          0 |           1
