Q13 complemento - ranking completo deputado x categoria de gasto
 id_deputado |                nome                 |                     descricao_despesa                     | qtd_lancamentos | gasto_total
      220542 | Alexandre Guimarães                 | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              65 |    36269.09
      220542 | Alexandre Guimarães                 | PASSAGEM AÉREA - RPA                                      |               7 |    11114.09
      220542 | Alexandre Guimarães                 | PASSAGEM AÉREA - REEMBOLSO                                |               3 |     9376.91
      220542 | Alexandre Guimarães                 | TELEFONIA                                                 |              66 |     4131.48
      220542 | Alexandre Guimarães                 | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |               2 |      609.98
      160545 | Alexandre Leite                     | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             120 |   363908.05
      160545 | Alexandre Leite                     | PASSAGEM AÉREA - SIGEPA                                   |             226 |   195988.53
      160545 | Alexandre Leite                     | COMBUSTÍVEIS E LUBRIFICANTES.                             |             256 |    54560.40
      160545 | Alexandre Leite                     | TELEFONIA                                                 |             122 |    24460.38
      160545 | Alexandre Leite                     | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               3 |     9740.00
      160545 | Alexandre Leite                     | SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.  |              20 |     5198.40
      160545 | Alexandre Leite                     | PASSAGEM AÉREA - RPA                                      |               1 |     1942.85
      160545 | Alexandre Leite                     | ASSINATURA DE PUBLICAÇÕES                                 |               1 |      340.00
      160545 | Alexandre Leite                     | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               6 |       96.64
      220554 | Alexandre Lindenmeyer               | PASSAGEM AÉREA - SIGEPA                                   |             358 |   373858.48
      220554 | Alexandre Lindenmeyer               | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |             116 |   315895.56
      220554 | Alexandre Lindenmeyer               | COMBUSTÍVEIS E LUBRIFICANTES.                             |            1452 |   277023.95
      220554 | Alexandre Lindenmeyer               | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             286 |   271944.11
      220554 | Alexandre Lindenmeyer               | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              58 |   134613.55
      220554 | Alexandre Lindenmeyer               | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |            3380 |    73675.51
      220554 | Alexandre Lindenmeyer               | TELEFONIA                                                 |             104 |    63111.73
      220554 | Alexandre Lindenmeyer               | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |             177 |    47205.12
      220554 | Alexandre Lindenmeyer               | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |             166 |    26072.74
      220554 | Alexandre Lindenmeyer               | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |             369 |    19980.02
      220554 | Alexandre Lindenmeyer               | SERVIÇOS POSTAIS                                          |               1 |     3149.10
      204503 | Alexandre Padilha                   | TELEFONIA                                                 |               2 |        0.21
      204516 | Alexis Fonteyne                     | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               1 |    13900.00
      204516 | Alexis Fonteyne                     | PASSAGEM AÉREA - SIGEPA                                   |               1 |     4322.45
      204516 | Alexis Fonteyne                     | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               1 |      550.00
      204516 | Alexis Fonteyne                     | TELEFONIA                                                 |               1 |        0.02
      178972 | Alex Manente                        | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              58 |   748526.27
      178972 | Alex Manente                        | PASSAGEM AÉREA - SIGEPA                                   |             311 |   177415.03
      178972 | Alex Manente                        | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             343 |   175289.85
      178972 | Alex Manente                        | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |               8 |    29832.44
      178972 | Alex Manente                        | TELEFONIA                                                 |              68 |     9138.20
      178972 | Alex Manente                        | PASSAGEM AÉREA - REEMBOLSO                                |               1 |     1866.28
      178972 | Alex Manente                        | SERVIÇOS POSTAIS                                          |               2 |       37.47
      204571 | Alex Santana                        | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             101 |   507634.00
      204571 | Alex Santana                        | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              52 |   489539.00
      204571 | Alex Santana                        | PASSAGEM AÉREA - SIGEPA                                   |             297 |   241306.49
      204571 | Alex Santana                        | COMBUSTÍVEIS E LUBRIFICANTES.                             |             361 |   100328.89
      204571 | Alex Santana                        | PASSAGEM AÉREA - REEMBOLSO                                |               2 |     7274.54
      204571 | Alex Santana                        | CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.             |               2 |     5900.00
      204571 | Alex Santana                        | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               5 |     1215.70
      204571 | Alex Santana                        | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               1 |      378.00
      204571 | Alex Santana                        | TELEFONIA                                                 |              33 |       93.59
      221148 | Alfredinho                          | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              45 |   921834.80
      221148 | Alfredinho                          | PASSAGEM AÉREA - SIGEPA                                   |             208 |   198513.40
      221148 | Alfredinho                          | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              52 |   178900.00
      221148 | Alfredinho                          | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             131 |   176350.47
      221148 | Alfredinho                          | COMBUSTÍVEIS E LUBRIFICANTES.                             |             294 |    66153.74
      221148 | Alfredinho                          | PARTICIPAÇÃO EM CURSO, PALESTRA OU EVENTO SIMILAR         |               1 |     9145.61
      221148 | Alfredinho                          | PASSAGEM AÉREA - REEMBOLSO                                |               2 |     7114.08
      221148 | Alfredinho                          | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              55 |     4120.23
      221148 | Alfredinho                          | TELEFONIA                                                 |              45 |     3735.35
      221148 | Alfredinho                          | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              11 |     3678.70
      221148 | Alfredinho                          | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |              11 |      471.00
      221148 | Alfredinho                          | SERVIÇOS POSTAIS                                          |               1 |      467.60
      220576 | Alfredo Gaspar                      | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             126 |   846229.00
      220576 | Alfredo Gaspar                      | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              51 |   226610.00
      220576 | Alfredo Gaspar                      | PASSAGEM AÉREA - SIGEPA                                   |             194 |   161321.95
      220576 | Alfredo Gaspar                      | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              87 |    94437.77
      220576 | Alfredo Gaspar                      | COMBUSTÍVEIS E LUBRIFICANTES.                             |             336 |    80528.74
