"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:16:02";"Sim";"160552";"https://dadosabertos.camara.leg.br/api/v2/deputados/160552";"Danrlei de Deus Hinterholz";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/160552.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:58";"Sim";"220659";"https://dadosabertos.camara.leg.br/api/v2/deputados/220659";"Dayany Bittencourt";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220659.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:28";"Sim";"220539";"https://dadosabertos.camara.leg.br/api/v2/deputados/220539";"Defensor Stélio Dener";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220539.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:14";"Não";"220565";"https://dadosabertos.camara.leg.br/api/v2/deputados/220565";"Delegada Adriana Accorsi";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220565.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:07";"Sim";"220625";"https://dadosabertos.camara.leg.br/api/v2/deputados/220625";"Delegada Ione";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220625.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:00";"Sim";"220561";"https://dadosabertos.camara.leg.br/api/v2/deputados/220561";"Delegada Katarina";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220561.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:07";"Sim";"220642";"https://dadosabertos.camara.leg.br/api/v2/deputados/220642";"Delegado Bruno Lima";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220642.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:15:58";"Sim";"220649";"https://dadosabertos.camara.leg.br/api/v2/deputados/220649";"Delegado da Cunha";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220649.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:53";"Sim";"220583";"https://dadosabertos.camara.leg.br/api/v2/deputados/220583";"Delegado Fabio Costa";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/220583.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:49";"Sim";"204512";"https://dadosabertos.camara.leg.br/api/v2/deputados/204512";"Delegado Marcelo Freitas";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204512.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:11";"Sim";"220701";"https://dadosabertos.camara.leg.br/api/v2/deputados/220701";"Delegado Matheus Laiola";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220701.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:16";"Sim";"220652";"https://dadosabertos.camara.leg.br/api/v2/deputados/220652";"Delegado Palumbo";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220652.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:26";"Sim";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220654.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:12";"Não";"220553";"https://dadosabertos.camara.leg.br/api/v2/deputados/220553";"Denise Pessôa";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/220553.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:50";"Sim";"220689";"https://dadosabertos.camara.leg.br/api/v2/deputados/220689";"Detinha";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220689.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:13";"Sim";"178929";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";"Diego Garcia";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/178929.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:17:29";"Sim";"73768";"https://dadosabertos.camara.leg.br/api/v2/deputados/73768";"Dilceu Sperafico";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/73768.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:24";"Não";"220671";"https://dadosabertos.camara.leg.br/api/v2/deputados/220671";"Dilvanda Faro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220671.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:17";"Não";"220602";"https://dadosabertos.camara.leg.br/api/v2/deputados/220602";"Dimas Gadelha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220602.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:16:26";"Sim";"160758";"https://dadosabertos.camara.leg.br/api/v2/deputados/160758";"Domingos Sávio";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160758.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:11";"Não";"220573";"https://dadosabertos.camara.leg.br/api/v2/deputados/220573";"Dorinaldo Malafaia";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220573.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:28";"Sim";"227433";"https://dadosabertos.camara.leg.br/api/v2/deputados/227433";"Douglas Viegas";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/227433.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:39";"Sim";"220610";"https://dadosabertos.camara.leg.br/api/v2/deputados/220610";"Dr. Fernando Máximo";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220610.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:56";"Não";"220688";"https://dadosabertos.camara.leg.br/api/v2/deputados/220688";"Dr. Francisco";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/220688.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:49";"Sim";"204518";"https://dadosabertos.camara.leg.br/api/v2/deputados/204518";"Dr. Frederico";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204518.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:04";"Sim";"220570";"https://dadosabertos.camara.leg.br/api/v2/deputados/220570";"Dr. Ismael Alexandrino";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220570.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:37";"Sim";"204481";"https://dadosabertos.camara.leg.br/api/v2/deputados/204481";"Dr. Jaziel";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/204481.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:41";"Sim";"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Dr. Luiz Ovando";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MS";"57";"https://www.camara.leg.br/internet/deputado/bandep/204351.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:20";"Sim";"204412";"https://dadosabertos.camara.leg.br/api/v2/deputados/204412";"Dr. Zacharias Calil";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204412.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:48";"Sim";"230088";"https://dadosabertos.camara.leg.br/api/v2/deputados/230088";"Dra. Mayra Pinheiro";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/230088.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:21";"Não";"220686";"https://dadosabertos.camara.leg.br/api/v2/deputados/220686";"Duarte Jr.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220686.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:34";"Sim";"220540";"https://dadosabertos.camara.leg.br/api/v2/deputados/220540";"Duda Ramos";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220540.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:31";"Não";"220623";"https://dadosabertos.camara.leg.br/api/v2/deputados/220623";"Duda Salabert";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220623.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:16:09";"Sim";"92346";"https://dadosabertos.camara.leg.br/api/v2/deputados/92346";"Eduardo Bolsonaro";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/92346.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:17:14";"Sim";"220589";"https://dadosabertos.camara.leg.br/api/v2/deputados/220589";"Eduardo Velloso";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220589.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:23";"Sim";"204364";"https://dadosabertos.camara.leg.br/api/v2/deputados/204364";"Eli Borges";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204364.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:24";"Sim";"218086";"https://dadosabertos.camara.leg.br/api/v2/deputados/218086";"Ely Santos";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/218086.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:17";"Sim";"198783";"https://dadosabertos.camara.leg.br/api/v2/deputados/198783";"Emanuel Pinheiro Neto";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT";"57";"https://www.camara.leg.br/internet/deputado/bandep/198783.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:15:56";"Não";"220645";"https://dadosabertos.camara.leg.br/api/v2/deputados/220645";"Erika Hilton";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220645.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:22";"Não";"160575";"https://dadosabertos.camara.leg.br/api/v2/deputados/160575";"Erika Kokay";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"DF";"57";"https://www.camara.leg.br/internet/deputado/bandep/160575.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:18";"Abstenção";"74454";"https://dadosabertos.camara.leg.br/api/v2/deputados/74454";"Eunício Oliveira";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/74454.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:36";"Sim";"204368";"https://dadosabertos.camara.leg.br/api/v2/deputados/204368";"Fabio Schiochet";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/204368.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:15:53";"Não";"220653";"https://dadosabertos.camara.leg.br/api/v2/deputados/220653";"Fábio Teruel";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220653.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:17";"Sim";"220712";"https://dadosabertos.camara.leg.br/api/v2/deputados/220712";"Fausto Jr.";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AM";"57";"https://www.camara.leg.br/internet/deputado/bandep/220712.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:12:39";"Sim";"66828";"https://dadosabertos.camara.leg.br/api/v2/deputados/66828";"Fausto Pinato";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/66828.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:47";"Sim";"204398";"https://dadosabertos.camara.leg.br/api/v2/deputados/204398";"Felipe Francischini";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/204398.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:16:17";"Sim";"160666";"https://dadosabertos.camara.leg.br/api/v2/deputados/160666";"Félix Mendonça Júnior";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/160666.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:09";"Sim";"220656";"https://dadosabertos.camara.leg.br/api/v2/deputados/220656";"Fernanda Pessoa";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220656.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:15:55";"Sim";"141431";"https://dadosabertos.camara.leg.br/api/v2/deputados/141431";"Fernando Coelho Filho";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/141431.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:16";"Não";"204445";"https://dadosabertos.camara.leg.br/api/v2/deputados/204445";"Fernando Mineiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RN";"57";"https://www.camara.leg.br/internet/deputado/bandep/204445.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:08";"Sim";"92699";"https://dadosabertos.camara.leg.br/api/v2/deputados/92699";"Fernando Monteiro";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/92699.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:44";"Sim";"220545";"https://dadosabertos.camara.leg.br/api/v2/deputados/220545";"Filipe Martins";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220545.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:33";"Não";"191923";"https://dadosabertos.camara.leg.br/api/v2/deputados/191923";"Flávio Nogueira";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/191923.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:56";"Não";"220700";"https://dadosabertos.camara.leg.br/api/v2/deputados/220700";"Florentino Neto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/220700.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:46";"Sim";"220551";"https://dadosabertos.camara.leg.br/api/v2/deputados/220551";"Franciane Bayer";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/220551.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:14:54";"Sim";"204494";"https://dadosabertos.camara.leg.br/api/v2/deputados/204494";"Fred Costa";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204494.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:25";"Sim";"220534";"https://dadosabertos.camara.leg.br/api/v2/deputados/220534";"Fred Linhares";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"DF";"57";"https://www.camara.leg.br/internet/deputado/bandep/220534.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:13:23";"Sim";"224117";"https://dadosabertos.camara.leg.br/api/v2/deputados/224117";"Gabriel Mota";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/224117.jpg"
"2194861-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2194861-82";"2024-12-12T16:15:04";"Não";"220708";"https://dadosabertos.camara.leg.br/api/v2/deputados/220708";"Gabriel Nunes";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220708.jpg"
