 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia_score_medio | ideologia_faixa  | campo_ideologico | votos_sim | votos_nao | outros | total_votos | pct_sim 
-----------+-------------+------------------------------------------------------------------+-----------------------+------------------+------------------+-----------+-----------+--------+-------------+---------
      2024 | 2315917-38  | PRL 1 CCJC => PLP 10/2022                                        |                 1.415 | Extrema esquerda | esquerda         |         2 |         0 |      0 |           2 |   100.0
      2024 | 2315917-38  | PRL 1 CCJC => PLP 10/2022                                        |                 2.479 | Esquerda         | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2024 | 2315917-38  | PRL 1 CCJC => PLP 10/2022                                        |                 3.589 | Centro-esquerda  | esquerda         |         1 |         0 |      0 |           1 |   100.0
      2024 | 2315917-38  | PRL 1 CCJC => PLP 10/2022                                        |                 6.499 | Centro-direita   | direita          |         0 |         2 |      0 |           2 |     0.0
      2024 | 2315917-38  | PRL 1 CCJC => PLP 10/2022                                        |                 8.267 | Direita          | direita          |         1 |        16 |      0 |          17 |     5.9
      2024 | 2315917-38  | PRL 1 CCJC => PLP 10/2022                                        |                 8.786 | Extrema direita  | direita          |         0 |        13 |      0 |          13 |     0.0
      2024 | 2315917-45  | PRL 1 CCJC => PLP 10/2022                                        |                 2.229 | Esquerda         | esquerda         |         2 |         0 |      0 |           2 |   100.0
      2024 | 2315917-45  | PRL 1 CCJC => PLP 10/2022                                        |                 6.499 | Centro-direita   | direita          |         0 |         3 |      0 |           3 |     0.0
      2024 | 2315917-45  | PRL 1 CCJC => PLP 10/2022                                        |                 8.265 | Direita          | direita          |         1 |        18 |      0 |          19 |     5.3
      2024 | 2315917-45  | PRL 1 CCJC => PLP 10/2022                                        |                 8.786 | Extrema direita  | direita          |         0 |        13 |      0 |          13 |     0.0
      2024 | 2315917-49  | PRL 1 CCJC => PLP 10/2022                                        |                 3.589 | Centro-esquerda  | esquerda         |         0 |         2 |      0 |           2 |     0.0
      2024 | 2315917-49  | PRL 1 CCJC => PLP 10/2022                                        |                 6.499 | Centro-direita   | direita          |         1 |         0 |      0 |           1 |   100.0
      2024 | 2315917-49  | PRL 1 CCJC => PLP 10/2022                                        |                 8.311 | Direita          | direita          |        17 |         1 |      0 |          18 |    94.4
      2024 | 2315917-49  | PRL 1 CCJC => PLP 10/2022                                        |                 8.786 | Extrema direita  | direita          |        13 |         0 |      0 |          13 |   100.0
      2024 | 2317934-29  | PRL 1 CDHMIR => PL 577/2022                                      |                 1.415 | Extrema esquerda | esquerda         |         0 |         4 |      0 |           4 |     0.0
      2024 | 2317934-29  | PRL 1 CDHMIR => PL 577/2022                                      |                 2.499 | Esquerda         | esquerda         |         0 |         5 |      0 |           5 |     0.0
      2024 | 2317934-29  | PRL 1 CDHMIR => PL 577/2022                                      |                 8.485 | Direita          | direita          |         1 |         0 |      0 |           1 |   100.0
      2024 | 2317934-32  | PRL 1 CDHMIR => PL 577/2022                                      |                 1.415 | Extrema esquerda | esquerda         |         0 |         3 |      0 |           3 |     0.0
      2024 | 2317934-32  | PRL 1 CDHMIR => PL 577/2022                                      |                 2.529 | Esquerda         | esquerda         |         0 |         6 |      0 |           6 |     0.0
      2024 | 2317934-32  | PRL 1 CDHMIR => PL 577/2022                                      |                 8.485 | Direita          | direita          |         1 |         0 |      0 |           1 |   100.0
      2024 | 2317934-32  | PRL 1 CDHMIR => PL 577/2022                                      |                 8.796 | Extrema direita  | direita          |         1 |         0 |      0 |           1 |   100.0
      2024 | 2318399-27  | PRL 1 CCJC => PL 658/2022                                        |                 1.415 | Extrema esquerda | esquerda         |         2 |         0 |      0 |           2 |   100.0
      2024 | 2318399-27  | PRL 1 CCJC => PL 658/2022                                        |                 2.479 | Esquerda         | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2024 | 2318399-27  | PRL 1 CCJC => PL 658/2022                                        |                 3.856 | Centro-esquerda  | esquerda         |         3 |         0 |      0 |           3 |   100.0
      2024 | 2318399-27  | PRL 1 CCJC => PL 658/2022                                        |                 6.693 | Centro-direita   | direita          |         3 |         5 |      0 |           8 |    37.5
      2024 | 2318399-27  | PRL 1 CCJC => PL 658/2022                                        |                 8.260 | Direita          | direita          |         2 |        21 |      0 |          23 |     8.7
      2024 | 2318399-27  | PRL 1 CCJC => PL 658/2022                                        |                 8.786 | Extrema direita  | direita          |         0 |        13 |      0 |          13 |     0.0
